Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Month,Year,Month_Name
2024-10-24,SOUTH,Camera,Hannah,6.0,1320.0,Electronics,7920.0,5831.662856,2088.337144,10,2024,October
2024-04-08,NORTH,Printer,Hannah,18.0,934.0,Office,16812.0,13067.74097,3744.259029,4,2024,April
2024-09-19,NORTH,Tablet,Eva,6.0,975.0,Electronics,5850.0,4447.016084,1402.983916,9,2024,September
2024-09-08,WEST,Laptop,Frank,17.0,1858.0,Electronics,31586.0,27851.23215,3734.767854,9,2024,September
2024-05-23,SOUTH,Headphones,Hannah,14.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,5,2024,May
2024-12-11,NORTH,Laptop,David,11.0,1101.0,Electronics,12111.0,10628.64803,1482.351966,12,2024,December
2024-04-21,SOUTH,Smartwatch,Bob,19.0,349.0,Accessories,6631.0,4416.265849,2214.734151,4,2024,April
2024-02-29,EAST,Laptop,Grace,2.0,1718.0,Electronics,3436.0,2381.392147,1054.607853,2,2024,February
2024-01-02,EAST,Printer,David,3.0,1363.0,Office,4089.0,2540.389558,1548.610442,1,2024,January
2024-10-30,EAST,Smartwatch,Alice,11.0,479.0,Accessories,5269.0,3951.604507,1317.395493,10,2024,October
2024-05-19,SOUTH,Monitor,Eva,14.0,934.0,Office,13076.0,9127.754224,3948.245776,5,2024,May
2024-02-06,EAST,Monitor,Eva,19.0,1594.0,Office,30286.0,19337.14557,10948.85443,2,2024,February
2024-06-08,NORTH,Smartwatch,Hannah,16.0,874.0,Accessories,13984.0,8677.545729,5306.454271,6,2024,June
2024-01-09,EAST,Headphones,David,7.0,1018.0,Accessories,7126.0,5232.266083,1893.733917,1,2024,January
2024-08-20,EAST,Monitor,Eva,8.0,1073.5,Office,8268.0,6014.593046,1928.596208,8,2024,August
2024-04-08,EAST,Laptop,Bob,19.0,554.0,Electronics,10526.0,7408.527302,3117.472698,4,2024,April
2024-05-26,WEST,Printer,Frank,16.0,465.0,Office,7440.0,6294.194932,1145.805068,5,2024,May
2024-10-30,NORTH,Laptop,David,7.0,1413.0,Electronics,9891.0,7074.183799,2816.816201,10,2024,October
2024-07-26,SOUTH,Headphones,Grace,9.0,1997.0,Accessories,17973.0,14072.163,3900.836996,7,2024,July
2024-05-10,NORTH,Tablet,Bob,13.0,502.0,Electronics,6526.0,4898.728957,1627.271043,5,2024,May
2024-05-31,SOUTH,Tablet,Hannah,1.0,157.0,Electronics,157.0,128.0429181,28.9570819,5,2024,May
2024-02-23,WEST,Printer,Frank,8.0,620.0,Office,4960.0,3208.373459,1751.626541,2,2024,February
2024-04-29,WEST,Monitor,Grace,4.0,1073.5,Office,8268.0,6014.593046,1928.596208,4,2024,April
2024-06-09,WEST,Printer,Hannah,3.0,1238.0,Office,3714.0,2945.535663,768.464337,6,2024,June
2024-04-25,WEST,Laptop,Grace,3.0,309.0,Electronics,927.0,631.5522328,295.4477672,4,2024,April
2024-03-15,SOUTH,Mobile,Hannah,13.0,1164.0,Electronics,15132.0,9638.722533,5493.277467,3,2024,March
2024-04-22,EAST,Camera,Grace,8.0,915.0,Electronics,7320.0,4720.797339,2599.202661,4,2024,April
2024-04-13,SOUTH,Camera,Frank,7.0,272.0,Electronics,1904.0,1589.457064,314.5429362,4,2024,April
2024-12-05,NORTH,Monitor,Bob,1.0,333.0,Office,333.0,258.5521943,74.44780567,12,2024,December
2024-09-10,WEST,Headphones,Grace,16.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,9,2024,September
2024-08-14,WEST,Camera,Grace,6.0,1713.0,Electronics,10278.0,7193.266469,3084.733531,8,2024,August
2024-04-21,NORTH,Printer,Charlie,7.0,1743.0,Office,12201.0,10452.93102,1748.068976,4,2024,April
2024-04-08,SOUTH,Camera,David,12.0,892.0,Electronics,10704.0,9231.437416,1472.562584,4,2024,April
2024-06-01,EAST,Tablet,Frank,9.0,1526.0,Electronics,13734.0,10635.31585,3098.684149,6,2024,June
2024-12-14,EAST,Tablet,Hannah,11.0,1162.0,Electronics,12782.0,9680.616674,3101.383326,12,2024,December
2024-12-31,NORTH,Monitor,Frank,10.0,218.0,Office,2180.0,1841.95702,338.0429805,12,2024,December
2024-12-03,EAST,Tablet,Eva,1.0,434.0,Electronics,434.0,357.9634404,76.03655959,12,2024,December
2024-07-12,SOUTH,Camera,Hannah,18.0,1459.0,Electronics,26262.0,18911.20199,7350.798011,7,2024,July
2024-11-05,SOUTH,Headphones,Frank,4.0,1662.0,Accessories,6648.0,4153.814033,2494.185967,11,2024,November
2024-06-11,NORTH,Smartwatch,Bob,5.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,6,2024,June
2024-07-26,SOUTH,Smartwatch,Hannah,9.0,1197.0,Accessories,10773.0,7009.024855,3763.975145,7,2024,July
2024-06-17,WEST,Monitor,Hannah,17.0,1314.0,Office,22338.0,13512.5482,8825.451799,6,2024,June
2024-06-09,NORTH,Mobile,Frank,3.0,423.0,Electronics,1269.0,1082.445328,186.5546715,6,2024,June
2024-03-08,SOUTH,Smartwatch,Hannah,16.0,1110.0,Accessories,17760.0,13736.93649,4023.063512,3,2024,March
2024-10-15,NORTH,Smartwatch,Charlie,5.0,1270.0,Accessories,6350.0,5508.623798,841.3762023,10,2024,October
2024-10-03,EAST,Tablet,David,16.0,1890.0,Electronics,30240.0,22540.18309,7699.816909,10,2024,October
2024-10-30,SOUTH,Tablet,Hannah,3.0,383.0,Electronics,1149.0,1008.758035,140.2419646,10,2024,October
2024-05-14,WEST,Camera,David,15.0,312.0,Electronics,4680.0,3304.976334,1375.023666,5,2024,May
2024-07-13,SOUTH,Monitor,Frank,3.0,1758.0,Office,5274.0,4310.738712,963.2612879,7,2024,July
2024-05-07,NORTH,Mobile,Grace,14.0,1841.0,Electronics,25774.0,17791.68789,7982.312113,5,2024,May
2024-02-02,NORTH,Monitor,Alice,16.0,1028.0,Office,16448.0,9874.541985,6573.458015,2,2024,February
2024-06-24,SOUTH,Laptop,Alice,17.0,851.0,Electronics,14467.0,10328.32925,4138.670746,6,2024,June
2024-01-22,WEST,Printer,Grace,18.0,1517.0,Office,27306.0,22427.22753,4878.77247,1,2024,January
2024-08-25,WEST,Mobile,Grace,18.0,438.0,Electronics,7884.0,5085.237189,2798.762811,8,2024,August
2024-06-06,WEST,Mobile,Grace,14.0,1921.0,Electronics,26894.0,20209.24376,6684.756236,6,2024,June
2024-02-07,NORTH,Headphones,Bob,18.0,1145.0,Accessories,20610.0,13678.78374,6931.216259,2,2024,February
2024-08-17,SOUTH,Monitor,Alice,15.0,1073.5,Office,8268.0,6014.593046,1928.596208,8,2024,August
2024-12-30,EAST,Mobile,Grace,15.0,1992.0,Electronics,29880.0,23462.83957,6417.160434,12,2024,December
2024-02-20,NORTH,Headphones,Bob,6.0,204.0,Accessories,1224.0,1083.962511,140.0374891,2,2024,February
2024-09-20,WEST,Mobile,Eva,15.0,1589.0,Electronics,23835.0,16522.69052,7312.309484,9,2024,September
2024-10-09,SOUTH,Mobile,Hannah,18.0,1582.0,Electronics,28476.0,22045.94094,6430.059057,10,2024,October
2024-01-27,WEST,Mobile,Bob,4.0,1555.0,Electronics,6220.0,5511.423884,708.5761158,1,2024,January
2024-08-13,EAST,Smartwatch,Alice,8.0,869.0,Accessories,6952.0,5527.848075,1424.151925,8,2024,August
2024-10-03,WEST,Monitor,Frank,15.0,815.0,Office,12225.0,9803.643036,2421.356964,10,2024,October
2024-10-12,WEST,Printer,Eva,3.0,1945.0,Office,5835.0,3814.214359,2020.785641,10,2024,October
2024-04-06,EAST,Printer,Alice,15.0,1897.0,Office,28455.0,21278.16252,7176.837476,4,2024,April
2024-10-10,SOUTH,Headphones,Hannah,13.0,1742.0,Accessories,22646.0,16081.48677,6564.513233,10,2024,October
2024-11-12,NORTH,Mobile,Bob,9.0,862.0,Electronics,7758.0,5750.904978,2007.095022,11,2024,November
2024-01-04,WEST,Monitor,Hannah,17.0,1345.0,Office,22865.0,14150.12423,8714.875772,1,2024,January
2024-02-04,SOUTH,Printer,Alice,13.0,1381.0,Office,17953.0,15648.95683,2304.043167,2,2024,February
2024-07-10,NORTH,Camera,Grace,1.0,812.0,Electronics,812.0,619.9171502,192.0828498,7,2024,July
2024-02-18,EAST,Monitor,Bob,2.0,1490.0,Office,2980.0,2614.497957,365.5020435,2,2024,February
2024-01-17,SOUTH,Camera,Grace,15.0,1893.0,Electronics,28395.0,21912.60191,6482.398089,1,2024,January
2024-06-20,NORTH,Printer,Grace,12.0,1472.0,Office,17664.0,10967.41677,6696.583234,6,2024,June
2024-08-07,EAST,Tablet,Grace,14.0,324.0,Electronics,4536.0,3473.944671,1062.055329,8,2024,August
2024-06-06,NORTH,Camera,Grace,2.0,1837.0,Electronics,3674.0,2838.979451,835.0205486,6,2024,June
2024-02-15,EAST,Smartwatch,Grace,18.0,837.0,Accessories,15066.0,10008.37339,5057.626613,2,2024,February
2024-01-06,WEST,Printer,Eva,7.0,335.0,Office,2345.0,1738.368961,606.6310393,1,2024,January
2024-04-08,SOUTH,Smartwatch,Alice,6.0,282.0,Accessories,1692.0,1248.412511,443.5874886,4,2024,April
2024-08-20,NORTH,Printer,Hannah,14.0,811.0,Office,11354.0,8934.040739,2419.959261,8,2024,August
2024-02-06,EAST,Laptop,Alice,8.0,1992.0,Electronics,15936.0,10802.76308,5133.236917,2,2024,February
2024-10-06,NORTH,Laptop,Hannah,2.0,1881.0,Electronics,3762.0,2913.761264,848.2387355,10,2024,October
2024-10-28,SOUTH,Camera,Bob,5.0,1988.0,Electronics,9940.0,7295.299802,2644.700198,10,2024,October
2024-06-29,WEST,Smartwatch,Charlie,14.0,722.0,Accessories,10108.0,6436.892763,3671.107237,6,2024,June
2024-04-04,NORTH,Smartwatch,Eva,3.0,1129.0,Accessories,3387.0,2070.101087,1316.898913,4,2024,April
2024-07-06,EAST,Tablet,Eva,16.0,1250.0,Electronics,20000.0,13647.4305,6352.569496,7,2024,July
2024-04-25,WEST,Smartwatch,Hannah,18.0,1227.0,Accessories,22086.0,15947.87597,6138.124034,4,2024,April
2024-07-09,EAST,Tablet,Alice,17.0,848.0,Electronics,14416.0,12809.98243,1606.017565,7,2024,July
2024-09-09,WEST,Laptop,Grace,11.0,1603.0,Electronics,17633.0,13342.34075,4290.659254,9,2024,September
2024-06-09,EAST,Laptop,David,17.0,254.0,Electronics,4318.0,3307.385105,1010.614895,6,2024,June
2024-09-12,SOUTH,Camera,David,16.0,356.0,Electronics,5696.0,5026.607855,669.3921449,9,2024,September
2024-05-07,SOUTH,Laptop,Charlie,4.0,599.0,Electronics,2396.0,2073.099672,322.9003275,5,2024,May
2024-01-18,NORTH,Printer,David,7.0,388.0,Office,2716.0,1709.446116,1006.553884,1,2024,January
2024-10-07,NORTH,Printer,Grace,2.0,609.0,Office,1218.0,962.5722738,255.4277262,10,2024,October
2024-08-10,NORTH,Monitor,Alice,6.0,1675.0,Office,10050.0,8466.418426,1583.581574,8,2024,August
2024-02-23,SOUTH,Camera,Charlie,17.0,1923.0,Electronics,32691.0,27809.33165,4881.668347,2,2024,February
2024-02-27,NORTH,Mobile,Hannah,7.0,808.0,Electronics,5656.0,4374.192839,1281.807161,2,2024,February
2024-11-18,SOUTH,Mobile,Bob,5.0,884.0,Electronics,4420.0,2675.199096,1744.800904,11,2024,November
2024-12-25,WEST,Headphones,Hannah,5.0,993.0,Accessories,4965.0,4429.345367,535.654633,12,2024,December
2024-06-22,EAST,Monitor,Grace,16.0,875.0,Office,14000.0,10383.22615,3616.773848,6,2024,June
2024-10-06,EAST,Camera,Grace,19.0,1692.0,Electronics,32148.0,23084.79625,9063.203748,10,2024,October
2024-04-23,NORTH,Headphones,David,9.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,4,2024,April
2024-12-07,EAST,Monitor,Alice,8.0,236.0,Office,1888.0,1269.971159,618.0288412,12,2024,December
2024-05-30,SOUTH,Mobile,Hannah,9.0,475.0,Electronics,4275.0,2984.805375,1290.194625,5,2024,May
2024-05-06,SOUTH,Camera,Frank,5.0,186.0,Electronics,930.0,832.9147731,97.08522687,5,2024,May
2024-06-03,NORTH,Mobile,Hannah,10.0,1542.0,Electronics,15420.0,10955.14517,4464.854831,6,2024,June
2024-09-29,EAST,Headphones,Eva,2.0,1877.0,Accessories,3754.0,2845.597714,908.4022864,9,2024,September
2024-04-13,NORTH,Camera,Eva,9.0,1322.0,Electronics,11898.0,10166.70155,1731.298447,4,2024,April
2024-10-25,NORTH,Headphones,Alice,11.0,1586.0,Accessories,17446.0,13228.05168,4217.948322,10,2024,October
2024-09-02,EAST,Smartwatch,Alice,4.0,536.0,Accessories,2144.0,1495.088441,648.9115592,9,2024,September
2024-06-24,EAST,Monitor,Eva,2.0,1433.0,Office,2866.0,2169.92109,696.07891,6,2024,June
2024-02-08,WEST,Printer,Frank,6.0,1719.0,Office,10314.0,6541.405862,3772.594138,2,2024,February
2024-06-18,WEST,Camera,Charlie,14.0,1877.0,Electronics,26278.0,16791.69683,9486.303169,6,2024,June
2024-09-03,SOUTH,Camera,Eva,1.0,1404.0,Electronics,1404.0,1134.758093,269.2419074,9,2024,September
2024-01-26,EAST,Printer,Alice,18.0,1446.0,Office,26028.0,22780.6998,3247.300204,1,2024,January
2024-12-20,WEST,Headphones,David,7.0,863.0,Accessories,6041.0,4939.746481,1101.253519,12,2024,December
2024-11-01,SOUTH,Smartwatch,Bob,1.0,801.0,Accessories,801.0,498.5295617,302.4704383,11,2024,November
2024-01-13,SOUTH,Tablet,Frank,1.0,1041.0,Electronics,1041.0,750.4242993,290.5757007,1,2024,January
2024-11-11,SOUTH,Printer,Grace,1.0,251.0,Office,251.0,150.7922852,100.2077148,11,2024,November
2024-11-08,WEST,Monitor,Frank,4.0,1425.0,Office,5700.0,4294.163531,1405.836469,11,2024,November
2024-02-05,EAST,Mobile,David,4.0,1401.0,Electronics,5604.0,3687.21538,1916.78462,2,2024,February
2024-06-21,NORTH,Smartwatch,David,18.0,1774.0,Accessories,31932.0,27475.69764,4456.302364,6,2024,June
2024-01-20,SOUTH,Printer,Grace,11.0,1811.0,Office,19921.0,12576.13758,7344.862424,1,2024,January
2024-11-16,WEST,Printer,Hannah,1.0,1131.0,Office,1131.0,679.0863522,451.9136478,11,2024,November
2024-09-20,WEST,Camera,Alice,10.0,906.0,Electronics,9060.0,6662.214945,2397.785055,9,2024,September
2024-05-22,NORTH,Mobile,Hannah,4.0,774.0,Electronics,3096.0,2543.041752,552.9582481,5,2024,May
2024-04-01,WEST,Monitor,Charlie,6.0,660.0,Office,3960.0,3468.882461,491.1175386,4,2024,April
2024-11-17,NORTH,Printer,Grace,2.0,137.0,Office,274.0,196.9168496,77.0831504,11,2024,November
2024-10-14,WEST,Tablet,Frank,18.0,1259.0,Electronics,22662.0,20374.1463,2287.853704,10,2024,October
2024-08-02,NORTH,Laptop,Hannah,10.0,921.0,Electronics,9210.0,7550.372653,1659.627347,8,2024,August
2024-12-07,EAST,Headphones,David,17.0,520.0,Accessories,8840.0,7831.853631,1008.146369,12,2024,December
2024-02-20,SOUTH,Laptop,Eva,13.0,1342.0,Electronics,17446.0,11326.3791,6119.620902,2,2024,February
2024-06-01,NORTH,Printer,Frank,18.0,447.0,Office,8046.0,5361.939429,2684.060571,6,2024,June
2024-03-03,WEST,Printer,David,17.0,1669.0,Office,28373.0,19597.53498,8775.465021,3,2024,March
2024-07-08,NORTH,Laptop,Charlie,5.0,1987.0,Electronics,9935.0,8120.026716,1814.973284,7,2024,July
2024-05-04,NORTH,Mobile,Eva,11.0,1202.0,Electronics,13222.0,8587.477425,4634.522575,5,2024,May
2024-05-29,WEST,Smartwatch,Frank,7.0,847.0,Accessories,5929.0,4489.855083,1439.144917,5,2024,May
2024-11-09,SOUTH,Mobile,Bob,10.0,372.0,Electronics,3720.0,2532.43827,1187.56173,11,2024,November
2024-02-27,WEST,Mobile,Hannah,17.0,1284.0,Electronics,21828.0,18526.70564,3301.29436,2,2024,February
2024-12-07,NORTH,Monitor,Frank,15.0,1073.5,Office,8268.0,6014.593046,1928.596208,12,2024,December
2024-10-31,WEST,Camera,Hannah,18.0,407.0,Electronics,7326.0,4885.962056,2440.037944,10,2024,October
2024-06-28,EAST,Camera,Eva,19.0,1497.0,Electronics,28443.0,22230.25886,6212.74114,6,2024,June
2024-06-18,WEST,Laptop,Frank,2.0,1075.0,Electronics,2150.0,1352.378274,797.6217262,6,2024,June
2024-11-21,NORTH,Printer,Hannah,4.0,832.0,Office,3328.0,2462.366116,865.6338836,11,2024,November
2024-09-27,WEST,Monitor,Grace,3.0,1132.0,Office,3396.0,2482.007994,913.9920063,9,2024,September
2024-02-23,SOUTH,Mobile,Hannah,7.0,1924.0,Electronics,13468.0,11525.33396,1942.666043,2,2024,February
2024-04-10,WEST,Monitor,Frank,18.0,543.0,Office,9774.0,7698.18965,2075.81035,4,2024,April
2024-09-20,SOUTH,Laptop,Alice,10.0,1236.0,Electronics,12360.0,9788.015246,2571.984754,9,2024,September
2024-02-22,EAST,Camera,Frank,7.0,1328.0,Electronics,9296.0,8232.00104,1063.99896,2,2024,February
2024-02-29,SOUTH,Smartwatch,Frank,8.0,504.0,Accessories,4032.0,3607.46311,424.53689,2,2024,February
2024-04-17,WEST,Headphones,Hannah,6.0,1821.0,Accessories,10926.0,8697.297253,2228.702747,4,2024,April
2024-01-05,NORTH,Laptop,Charlie,1.0,952.0,Electronics,952.0,720.2836142,231.7163858,1,2024,January
2024-04-12,SOUTH,Monitor,Bob,4.0,1320.0,Office,5280.0,4130.945373,1149.054627,4,2024,April
2024-07-14,EAST,Smartwatch,Charlie,14.0,877.0,Accessories,12278.0,8775.493143,3502.506857,7,2024,July
2024-09-18,SOUTH,Headphones,Hannah,17.0,1897.0,Accessories,32249.0,28902.74653,3346.253468,9,2024,September
2024-12-30,SOUTH,Tablet,Charlie,18.0,1883.0,Electronics,33894.0,27505.19717,6388.802829,12,2024,December
2024-12-15,SOUTH,Laptop,David,11.0,214.0,Electronics,2354.0,1617.908998,736.0910018,12,2024,December
2024-02-16,EAST,Laptop,Alice,14.0,1244.0,Electronics,17416.0,10751.41736,6664.582641,2,2024,February
2024-12-20,WEST,Tablet,Charlie,9.0,1776.0,Electronics,15984.0,9804.850595,6179.149405,12,2024,December
2024-11-06,SOUTH,Tablet,Grace,15.0,164.0,Electronics,2460.0,1627.22578,832.7742204,11,2024,November
2024-11-03,SOUTH,Laptop,Eva,12.0,1399.0,Electronics,16788.0,11245.84331,5542.156694,11,2024,November
2024-05-23,NORTH,Tablet,Grace,10.0,924.0,Electronics,9240.0,6694.506109,2545.493891,5,2024,May
2024-09-25,EAST,Mobile,Eva,19.0,338.0,Electronics,6422.0,4267.122326,2154.877674,9,2024,September
2024-04-15,EAST,Headphones,David,6.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,4,2024,April
2024-06-06,SOUTH,Headphones,Alice,6.0,1645.0,Accessories,9870.0,6478.302432,3391.697568,6,2024,June
2024-05-26,WEST,Mobile,Grace,8.0,1068.0,Electronics,8544.0,6334.27466,2209.72534,5,2024,May
2024-05-24,WEST,Printer,Alice,1.0,468.0,Office,468.0,405.5690713,62.43092865,5,2024,May
2024-04-29,SOUTH,Tablet,Grace,17.0,332.0,Electronics,5644.0,4179.334851,1464.665149,4,2024,April
2024-11-14,WEST,Smartwatch,Frank,17.0,294.0,Accessories,4998.0,3619.324808,1378.675192,11,2024,November
2024-10-01,SOUTH,Tablet,Eva,15.0,1006.0,Electronics,15090.0,11671.03565,3418.964354,10,2024,October
2024-04-01,WEST,Laptop,Bob,7.0,1135.0,Electronics,7945.0,5380.068803,2564.931197,4,2024,April
2024-02-27,NORTH,Camera,David,19.0,1020.0,Electronics,19380.0,13682.88013,5697.119872,2,2024,February
2024-12-11,NORTH,Monitor,Grace,3.0,788.0,Office,2364.0,1570.051963,793.9480367,12,2024,December
2024-08-16,NORTH,Monitor,Grace,11.0,1073.5,Office,8268.0,6014.593046,1928.596208,8,2024,August
2024-04-26,EAST,Headphones,Frank,19.0,316.0,Accessories,6004.0,4858.534476,1145.465524,4,2024,April
2024-11-13,EAST,Tablet,David,10.0,1134.0,Electronics,8268.0,6014.593046,1928.596208,11,2024,November
2024-10-05,NORTH,Smartwatch,Eva,10.0,1569.0,Accessories,15690.0,10613.42747,5076.572531,10,2024,October
2024-05-06,EAST,Laptop,Eva,2.0,729.0,Electronics,1458.0,1215.818125,242.1818748,5,2024,May
2024-05-08,WEST,Mobile,Grace,10.0,263.0,Electronics,8268.0,6014.593046,1928.596208,5,2024,May
2024-02-27,SOUTH,Printer,Bob,16.0,1674.0,Office,26784.0,17278.18338,9505.816623,2,2024,February
2024-05-01,SOUTH,Mobile,Bob,18.0,152.0,Electronics,2736.0,1928.723021,807.2769791,5,2024,May
2024-08-26,NORTH,Laptop,David,6.0,1841.0,Electronics,11046.0,7098.165627,3947.834373,8,2024,August
2024-10-16,EAST,Headphones,David,14.0,1098.0,Accessories,15372.0,12211.91853,3160.081474,10,2024,October
2024-04-05,WEST,Tablet,Eva,15.0,923.0,Electronics,13845.0,11891.75292,1953.247078,4,2024,April
2024-05-05,WEST,Laptop,Alice,14.0,1483.0,Electronics,20762.0,14283.05498,6478.945018,5,2024,May
2024-04-27,NORTH,Monitor,Frank,3.0,484.0,Office,1452.0,1067.310002,384.689998,4,2024,April
2024-02-17,WEST,Printer,David,19.0,155.0,Office,2945.0,1968.712261,976.287739,2,2024,February
2024-03-29,WEST,Mobile,Alice,12.0,217.0,Electronics,2604.0,1844.617663,759.3823373,3,2024,March
2024-08-24,WEST,Printer,Alice,2.0,999.0,Office,1998.0,1211.96916,786.0308399,8,2024,August
2024-09-28,WEST,Printer,Grace,3.0,1376.0,Office,4128.0,3657.94802,470.0519797,9,2024,September
2024-07-07,EAST,Smartwatch,Eva,18.0,897.0,Accessories,16146.0,11702.08901,4443.910985,7,2024,July
2024-07-10,WEST,Smartwatch,Alice,1.0,879.0,Accessories,879.0,735.425048,143.574952,7,2024,July
2024-03-09,SOUTH,Tablet,Hannah,6.0,1115.0,Electronics,6690.0,4300.285379,2389.714621,3,2024,March
2024-10-04,NORTH,Smartwatch,Bob,10.0,902.0,Accessories,8268.0,6014.593046,1928.596208,10,2024,October
2024-12-14,EAST,Smartwatch,Hannah,1.0,944.0,Accessories,944.0,809.9937185,134.0062815,12,2024,December
2024-09-03,WEST,Laptop,Bob,19.0,1303.0,Electronics,24757.0,20168.12018,4588.879818,9,2024,September
2024-03-16,EAST,Monitor,Charlie,1.0,1538.0,Office,1538.0,1339.540321,198.4596789,3,2024,March
2024-06-02,WEST,Headphones,Eva,16.0,1993.0,Accessories,31888.0,20732.27462,11155.72538,6,2024,June
2024-05-23,SOUTH,Tablet,Grace,12.0,1358.0,Electronics,16296.0,12107.02436,4188.975635,5,2024,May
2024-03-26,NORTH,Laptop,Frank,8.0,954.0,Electronics,7632.0,5999.002785,1632.997215,3,2024,March
2024-07-03,WEST,Headphones,Hannah,16.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,7,2024,July
2024-08-07,WEST,Laptop,Charlie,4.0,1203.0,Electronics,4812.0,3198.572059,1613.427941,8,2024,August
2024-03-09,WEST,Camera,Bob,10.0,1770.0,Electronics,17700.0,11552.66875,6147.331249,3,2024,March
2024-02-16,NORTH,Laptop,Grace,11.0,121.0,Electronics,1331.0,899.7740729,431.2259271,2,2024,February
2024-04-03,NORTH,Smartwatch,Charlie,17.0,1600.0,Accessories,27200.0,23595.0484,3604.951597,4,2024,April
2024-08-25,SOUTH,Headphones,Eva,7.0,942.0,Accessories,6594.0,5817.939775,776.0602251,8,2024,August
2024-07-22,NORTH,Tablet,Grace,12.0,1563.0,Electronics,18756.0,14458.79467,4297.205329,7,2024,July
2024-08-05,WEST,Tablet,Eva,7.0,1860.0,Electronics,13020.0,9770.358776,3249.641224,8,2024,August
2024-12-06,SOUTH,Headphones,Alice,12.0,1693.0,Accessories,20316.0,15879.3042,4436.695796,12,2024,December
2024-02-08,SOUTH,Smartwatch,David,15.0,1216.0,Accessories,18240.0,14316.43546,3923.56454,2,2024,February
2024-04-09,SOUTH,Mobile,Alice,2.0,291.0,Electronics,582.0,378.9352015,203.0647985,4,2024,April
2024-10-15,WEST,Laptop,Eva,14.0,1118.0,Electronics,15652.0,12614.31094,3037.689064,10,2024,October
2024-09-10,EAST,Smartwatch,Hannah,13.0,1226.0,Accessories,15938.0,11725.67156,4212.328439,9,2024,September
2024-12-22,NORTH,Monitor,Bob,14.0,1130.0,Office,15820.0,9635.882604,6184.117396,12,2024,December
